"","seasonal","trend","remainder"
"323",-45.4748729321368,49.3309560555531,0.143916876583681
"324",-46.2320753444635,49.2707447785114,5.9613305659521
"325",-45.7392777567903,49.2105335014698,1.5287442553205
"326",-47.746480169117,49.1503222244281,1.59615794468892
"327",-45.7536825814438,49.0901109473864,-3.33642836594267
"328",-48.6358849937705,49.0298996703448,-0.394014676574251
"329",-46.8930874060973,48.9696883933031,4.92339901279416
"330",-45.400289818424,48.9094771162614,0.490812702162579
"331",-48.5324922307507,48.8492658392197,1.68322639153099
"332",-46.0415075649526,48.8032545722176,1.238252992735
"333",-46.9255228991544,48.7572433052154,0.168279593939033
"334",-47.8095382333563,48.7112320382132,3.09830619514305
"335",-48.3185535675581,48.6652207712111,1.65333279634707
"336",-44.82756890176,48.6192095042089,5.20835939755109
"337",-46.711038120666,48.5731982372067,6.13783988345933
"338",-47.0945073395721,48.5271869702045,-1.43267963063243
"339",-48.1029765584782,48.4811757032024,1.6218008552758
"340",-46.7364457773842,48.4351644362002,-1.69871865881596
"341",-46.9949149962903,48.389153169198,-1.39423817290772
"342",-47.5162555144461,48.3431419021958,9.17311361225029
"343",-44.662596032602,48.2971306351937,3.3654653974083
"344",-48.5589365507578,48.2511193681915,2.30781718256632
"345",-47.4552770689137,48.2051081011893,-0.749831032275665
"346",-45.8516175870695,48.1590968341871,1.69252075288235
"347",-47.3729581052253,48.113085567185,8.25987253804037
"348",-45.2692986233812,48.0670743001828,1.20222432319838
"349",-45.165639141537,48.0210630331806,2.1445761083564
"350",-47.6869796596929,47.9750517661784,1.71192789351441
"351",-44.4583201778487,47.9290404991763,4.52927967867243
"352",-46.5996410590619,47.8830292321741,-1.28338817311216
"353",-45.9909619402752,47.8370179651719,6.15394397510325
"354",-47.8822828214884,47.7910066981698,4.09127612331869
"355",-47.6486037027017,47.7449954311676,3.9036082715341
"356",-46.9149245839149,47.6989841641654,3.21594041974951
"357",-47.8128287821359,47.6529728971632,2.15985588497271
"358",-46.9607329803569,47.6069616301611,-0.646228649804122
"359",-47.233637178578,47.5609503631589,1.67268681541908
"360",-48.006541376799,47.5149390961567,4.49160228064225
"361",-48.15444557502,47.4689278291545,10.6855177458654
"362",-48.6756656331768,47.4229165621524,3.25274907102443
"363",-47.3218856913336,47.3769052951502,1.94498039618342
"364",-46.9681057494904,47.330894028148,11.6372117213424
"365",-48.1143258076473,47.2848827611458,0.82944304650141
"366",-48.5564457751358,47.2388714941437,3.31757428099213
"367",-48.9077443645185,47.1928602271415,5.71488413737697
"368",-46.4702760671677,47.1468489601393,1.32342710702838
"369",-44.9924642014293,47.1008376931372,5.89162650829211
"370",-44.0146523356908,47.054826426135,0.959825909555832
"371",-46.6618404699524,47.0088151591328,1.65302531081957
"372",-43.8092706408413,46.9628038921306,0.84646674871064
"373",-46.5817008117302,46.9167926251285,-0.335091813398286
"374",-45.1041309826191,46.8707813581263,4.2333496244928
"375",-45.376561153508,46.8247700911241,7.55179106238386
"376",-46.2739913243969,46.7787588241219,1.49523250027494
"377",-43.6667712764676,46.7327475571198,-1.06597628065218
"378",-45.6845512285383,46.6867362901176,3.99781493842071
"379",-43.827331180609,46.6407250231154,3.18660615749359
"380",-45.9701111326797,46.5947137561132,3.37539737656648
"381",-45.2378910847504,46.5487024891111,0.689188595639358
"382",-46.1306710368211,46.5026912221089,5.62797981471223
"383",-44.7734509888918,46.4566799551067,5.31677103378512
"384",-44.9162309409625,46.4106686881046,1.505562252858
"385",-42.8090108930333,46.3646574211024,-0.555646528069119
"386",-43.951790845104,46.3186461541002,3.63314469100376
"387",-44.5984566388088,46.3033385834839,2.29511805532496
"388",-45.1201224325137,46.2880310128675,0.83209141964614
"389",-44.8917882262185,46.2727234422512,15.6190647839673
"390",-44.4134540199234,46.2574158716349,2.15603814828851
"391",-44.5601198136282,46.2421083010185,7.3180115126097
"392",-44.8225320025494,46.2268007304022,5.59573127214715
"393",-44.5849441914705,46.2114931597859,7.37345103168458
"394",-45.5973563803916,46.1961855891695,6.40117079122204
"395",-46.2347685693127,46.1808780185532,6.05389055075948
"396",-43.8721807582338,46.1655704479369,7.70661031029692
"397",-46.5065299458029,46.1502628773206,2.35626706848233
"398",-44.390879133372,46.1349553067042,2.25592382666773
"399",-45.775228320941,46.1196477360879,10.6555805848531
"400",-44.9095775085101,46.1043401654716,9.80523734303854
"401",-45.2939266960792,46.0890325948552,1.20489410122394
"402",-46.0532758836483,46.0737250242389,3.97955085940936
"403",-44.1876250712173,46.0584174536226,-1.87079238240524
"404",-44.9469742587864,46.0431098830062,5.90386437578017
"405",-43.4563234463555,46.0278023123899,6.42852113396557
"406",-47.3406726339245,46.0124947417736,3.32817789215097
"407",-45.4725948614993,45.9971871711572,-0.524592309657969
"408",-46.104517089074,45.9818796005409,4.1226374885331
"409",-46.8614393166487,45.9665720299246,6.89486728672414
"410",-44.1183615442234,45.9512644593082,2.16709708491521
"411",-46.0002837717982,45.9359568886919,8.06432688310627
"412",-45.7642635393682,45.9206493180756,-0.15638577870741
"413",-46.2782433069382,45.9053417474592,0.372901559478905
"414",-45.7922230745081,45.8900341768429,5.90218889766522
"415",-45.1812028420781,45.8747266062266,5.30647623585154
"416",-46.4451826096481,45.8594190356103,2.58576357403786
"417",-46.5841623772181,45.8441114649939,0.740050912224184
"418",-47.4731421447881,45.8288038943776,5.6443382504105
"419",-46.4871219123581,45.8134963237613,7.67362558859682
"420",-48.376101679928,45.7981887531449,7.57791292678313
"421",-45.765081447498,45.7828811825286,1.98220026496945
"422",-45.5287289924208,45.7675736119123,1.76115538050858
"423",-48.2923765373436,45.7522660412959,6.54011049604771
"424",-45.4310240822664,45.7369584706796,7.69406561158684
"425",-47.0696716271892,45.7216509000633,3.34802072712596
"426",-46.833319172112,45.7063433294469,1.1269758426651
"427",-45.5981423753382,45.6910357588306,1.90710661650763
"428",-45.3629655785644,45.6757281882143,1.68723739035016
"429",-46.6277887817906,45.6604206175979,2.96736816419268
"430",-47.0176119850168,45.6451130469816,5.37249893803519
"431",-47.282435188243,45.6298054763653,1.65262971187773
"432",-46.9205358244317,45.6144979057489,9.3060379186828
"433",-46.8086364606205,45.5991903351326,3.20944612548785
"434",-46.6967370968092,45.5838827645163,1.11285433229293
"435",-47.0848377329979,45.5685751938999,9.51626253909799
"436",-46.8479383691867,45.5532676232836,5.29467074590305
"437",-47.8610390053754,45.5379600526673,4.32307895270812
"438",-47.6241396415641,45.522652482051,6.10148715951318
"439",-45.2622402777529,45.5073449114346,-0.245104633681756
"440",-46.0253409139416,45.4920373408183,2.53330357312331
"441",-45.7884415501303,45.476729770202,4.31171177992836
"442",-45.9267926061633,45.4638597109651,0.462932895198179
"443",-47.4401436621963,45.4509896517283,1.98915401046798
"444",-46.9534947182293,45.4381195924915,9.5153751257378
"445",-46.3418457742623,45.4252495332547,6.9165962410076
"446",-44.7301968302952,45.4123794740178,5.31781735627741
"447",-43.6135295603106,45.399509414781,2.21402014552962
"448",-45.371862290326,45.3866393555442,3.98522293478184
"449",-46.3801950203414,45.3737692963074,5.00642572403405
"450",-49.0135277503568,45.3608992370705,3.65262851328626
"451",-43.0218604803722,45.3480291778337,3.67383130253847
"452",-44.7659494337521,45.3351591185969,11.4307903151552
"453",-47.635038387132,45.3222890593601,4.31274932777197
"454",-45.2541273405119,45.3094190001232,-0.055291659611278
"455",-43.3732162938919,45.2965489408864,0.0766673530054689
"456",-44.8673052472718,45.2836788816496,1.58362636562222
"457",-44.8613942006517,45.2708088224128,5.59058537823898
"458",-44.8554831540316,45.2579387631759,5.59754439085572
"459",-45.0995721074116,45.2450687039391,3.85450340347248
"460",-46.3436610607915,45.2321986447023,3.11146241608922
"461",-43.5877500141714,45.2193285854655,9.36842142870597
"462",-43.7086585538782,45.2064585262286,11.5022000276496
