coords,Region 1,Region 2,Region 3,Region 4,Region 5,Region 6,Region 7,Region 8,Region 9,Region 10
"(-94.25, 44.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-94.25, 44.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-94.25, 45.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-94.25, 45.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-94.25, 46.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-94.25, 46.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-94.25, 47.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-94.25, 47.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-94.25, 48.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-94.25, 48.75)",0.0,0.0,0.0,0.0,0.3489760068201015,0.0,0.0,0.0,0.0,0.0
"(-93.75, 29.75)",0.0,0.0,0.0,0.0,0.0,0.5534666337909918,0.0,0.0,0.0,0.0
"(-93.75, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.75, 30.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.75, 31.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.75, 31.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.75, 32.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.75, 32.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.75, 33.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.75, 33.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.75, 34.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.75, 34.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.75, 35.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.75, 35.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.75, 36.25)",0.0,0.0,0.0,0.0,0.0,0.9977935799150396,0.0022064200849602647,0.0,0.0,0.0
"(-93.75, 36.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.75, 37.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.75, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.75, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.75, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.75, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.75, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.75, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.75, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.75, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.75, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.75, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.75, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.75, 43.25)",0.0,0.0,0.0,0.0,0.0008906351486746829,0.0,0.9991093648513253,0.0,0.0,0.0
"(-93.75, 43.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.75, 44.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.75, 44.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.75, 45.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.75, 45.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.75, 46.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.75, 46.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.75, 47.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.75, 47.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.75, 48.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.75, 48.75)",0.0,0.0,0.0,0.0,0.12610743334331215,0.0,0.0,0.0,0.0,0.0
"(-93.25, 29.75)",0.0,0.0,0.0,0.0,0.0,0.47383375153813884,0.0,0.0,0.0,0.0
"(-93.25, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.25, 30.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.25, 31.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.25, 31.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.25, 32.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.25, 32.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.25, 33.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.25, 33.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.25, 34.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.25, 34.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.25, 35.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.25, 35.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-93.25, 36.25)",0.0,0.0,0.0,0.0,0.0,0.9966101321047032,0.0033898678952969984,0.0,0.0,0.0
"(-93.25, 36.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.25, 37.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.25, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.25, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.25, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.25, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.25, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.25, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.25, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.25, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.25, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.25, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.25, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-93.25, 43.25)",0.0,0.0,0.0,0.0,0.0009945805781192932,0.0,0.9990054194218805,0.0,0.0,0.0
"(-93.25, 43.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.25, 44.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.25, 44.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.25, 45.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.25, 45.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.25, 46.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.25, 46.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.25, 47.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.25, 47.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.25, 48.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-93.25, 48.75)",0.0,0.0,0.0,0.0,0.23595302369230034,0.0,0.0,0.0,0.0,0.0
"(-92.75, 29.75)",0.0,0.0,0.0,0.0,0.0,0.7296019859208599,0.0,0.0,0.0,0.0
"(-92.75, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.75, 30.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.75, 31.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.75, 31.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.75, 32.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.75, 32.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.75, 33.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.75, 33.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.75, 34.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.75, 34.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.75, 35.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.75, 35.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.75, 36.25)",0.0,0.0,0.0,0.0,0.0,0.9961058782229771,0.0038941217770230054,0.0,0.0,0.0
"(-92.75, 36.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.75, 37.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.75, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.75, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.75, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.75, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.75, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.75, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.75, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.75, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.75, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.75, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.75, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.75, 43.25)",0.0,0.0,0.0,0.0,0.000390097869650691,0.0,0.9996099021303493,0.0,0.0,0.0
"(-92.75, 43.75)",0.0,0.0,0.0,0.0,0.9998380771909099,0.0,0.0001619228090901359,0.0,0.0,0.0
"(-92.75, 44.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.75, 44.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.75, 45.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.75, 45.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.75, 46.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.75, 46.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.75, 47.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.75, 47.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.75, 48.25)",0.0,0.0,0.0,0.0,0.9535758087591861,0.0,0.0,0.0,0.0,0.0
"(-92.75, 48.75)",0.0,0.0,0.0,0.0,0.1096682530537721,0.0,0.0,0.0,0.0,0.0
"(-92.25, 29.75)",0.0,0.0,0.0,0.0,0.0,0.7854290220575048,0.0,0.0,0.0,0.0
"(-92.25, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.25, 30.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.25, 31.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.25, 31.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.25, 32.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.25, 32.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.25, 33.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.25, 33.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.25, 34.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.25, 34.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.25, 35.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.25, 35.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-92.25, 36.25)",0.0,0.0,0.0,0.0,0.0,0.996633710430719,0.003366289569280916,0.0,0.0,0.0
"(-92.25, 36.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 37.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 40.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 43.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-92.25, 43.75)",0.0,0.0,0.0,0.0,0.9989263321473234,0.0,0.0010736678526768035,0.0,0.0,0.0
"(-92.25, 44.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.25, 44.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.25, 45.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.25, 45.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.25, 46.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.25, 46.75)",0.0,0.0,0.0,0.0,0.9690212168993311,0.0,0.0,0.0,0.0,0.0
"(-92.25, 47.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.25, 47.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-92.25, 48.25)",0.0,0.0,0.0,0.0,0.6486011868973414,0.0,0.0,0.0,0.0,0.0
"(-91.75, 29.25)",0.0,0.0,0.0,0.0,0.0,0.005639704376368652,0.0,0.0,0.0,0.0
"(-91.75, 29.75)",0.0,0.0,0.0,0.0,0.0,0.6359024081311955,0.0,0.0,0.0,0.0
"(-91.75, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-91.75, 30.75)",0.0,0.0,0.0,0.0004307732429953693,0.0,0.9995692267570047,0.0,0.0,0.0,0.0
"(-91.75, 31.25)",0.0,0.0,0.0,0.1331593747353482,0.0,0.8668406252646521,0.0,0.0,0.0,0.0
"(-91.75, 31.75)",0.0,0.0,0.0,0.004821706912335223,0.0,0.9951782930876651,0.0,0.0,0.0,0.0
"(-91.75, 32.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-91.75, 32.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-91.75, 33.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-91.75, 33.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-91.75, 34.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-91.75, 34.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-91.75, 35.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-91.75, 35.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-91.75, 36.25)",0.0,0.0,0.0,0.0,0.0,0.9979874138612452,0.0020125861387545255,0.0,0.0,0.0
"(-91.75, 36.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.75, 37.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.75, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.75, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.75, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.75, 39.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.75, 39.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.75, 40.25)",0.0,0.0,0.0,0.0,0.004920929052851429,0.0,0.9950790709471484,0.0,0.0,0.0
"(-91.75, 40.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.75, 41.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.75, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.75, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.75, 42.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.75, 43.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.75, 43.75)",0.0,0.0,0.0,0.0,0.9988163050567341,0.0,0.0011836949432658568,0.0,0.0,0.0
"(-91.75, 44.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-91.75, 44.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-91.75, 45.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-91.75, 45.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-91.75, 46.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-91.75, 46.75)",0.0,0.0,0.0,0.0,0.5281575464684134,0.0,0.0,0.0,0.0,0.0
"(-91.75, 47.25)",0.0,0.0,0.0,0.0,0.9494124299289164,0.0,0.0,0.0,0.0,0.0
"(-91.75, 47.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-91.75, 48.25)",0.0,0.0,0.0,0.0,0.3312459636563525,0.0,0.0,0.0,0.0,0.0
"(-91.25, 29.25)",0.0,0.0,0.0,0.0,0.0,0.3082108119818356,0.0,0.0,0.0,0.0
"(-91.25, 29.75)",0.0,0.0,0.0,0.0,0.0,0.9969296471342365,0.0,0.0,0.0,0.0
"(-91.25, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-91.25, 30.75)",0.0,0.0,0.0,0.001774730467531416,0.0,0.9982252695324686,0.0,0.0,0.0,0.0
"(-91.25, 31.25)",0.0,0.0,0.0,0.9952090568534029,0.0,0.00479094314659696,0.0,0.0,0.0,0.0
"(-91.25, 31.75)",0.0,0.0,0.0,0.6770168633551544,0.0,0.32298313664484546,0.0,0.0,0.0,0.0
"(-91.25, 32.25)",0.0,0.0,0.0,0.11739395329148633,0.0,0.8826060467085137,0.0,0.0,0.0,0.0
"(-91.25, 32.75)",0.0,0.0,0.0,0.22526917845944536,0.0,0.774730821540555,0.0,0.0,0.0,0.0
"(-91.25, 33.25)",0.0,0.0,0.0,0.2623668838892551,0.0,0.7376331161107447,0.0,0.0,0.0,0.0
"(-91.25, 33.75)",0.0,0.0,0.0,0.2151973005323487,0.0,0.7848026994676505,0.0,0.0,0.0,0.0
"(-91.25, 34.25)",0.0,0.0,0.0,4.984678009860584e-05,0.0,0.9999501532199014,0.0,0.0,0.0,0.0
"(-91.25, 34.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-91.25, 35.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-91.25, 35.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-91.25, 36.25)",0.0,0.0,0.0,0.0,0.0,0.9952813394801637,0.004718660519836149,0.0,0.0,0.0
"(-91.25, 36.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.25, 37.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.25, 37.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.25, 38.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.25, 38.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.25, 39.25)",0.0,0.0,0.0,0.0,0.013759796105020138,0.0,0.9862402038949797,0.0,0.0,0.0
"(-91.25, 39.75)",0.0,0.0,0.0,0.0,0.6485355051900145,0.0,0.3514644948099853,0.0,0.0,0.0
"(-91.25, 40.25)",0.0,0.0,0.0,0.0,0.921055321761615,0.0,0.07894467823838529,0.0,0.0,0.0
"(-91.25, 40.75)",0.0,0.0,0.0,0.0,0.30088450211943013,0.0,0.6991154978805698,0.0,0.0,0.0
"(-91.25, 41.25)",0.0,0.0,0.0,0.0,0.07668752346493553,0.0,0.9233124765350643,0.0,0.0,0.0
"(-91.25, 41.75)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.25, 42.25)",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"(-91.25, 42.75)",0.0,0.0,0.0,0.0,0.1157636462868285,0.0,0.8842363537131713,0.0,0.0,0.0
"(-91.25, 43.25)",0.0,0.0,0.0,0.0,0.31710470285060677,0.0,0.6828952971493933,0.0,0.0,0.0
"(-91.25, 43.75)",0.0,0.0,0.0,0.0,0.999159455555875,0.0,0.0008405444441248234,0.0,0.0,0.0
"(-91.25, 44.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-91.25, 44.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-91.25, 45.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-91.25, 45.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-91.25, 46.25)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-91.25, 46.75)",0.0,0.0,0.0,0.0,0.6722465385851798,0.0,0.0,0.0,0.0,0.0
"(-91.25, 47.25)",0.0,0.0,0.0,0.0,0.4070746991772404,0.0,0.0,0.0,0.0,0.0
"(-91.25, 47.75)",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"(-91.25, 48.25)",0.0,0.0,0.0,0.0,0.2194925519823599,0.0,0.0,0.0,0.0,0.0
"(-90.75, 29.25)",0.0,0.0,0.0,0.0,0.0,0.6618598549072181,0.0,0.0,0.0,0.0
"(-90.75, 29.75)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-90.75, 30.25)",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"(-90.75, 30.75)",0.0,0.0,0.0,0.0010213071138149743,0.0,0.9989786928861849,0.0,0.0,0.0,0.0
"(-90.75, 31.25)",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"(-90.75, 31.75)",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"(-90.75, 32.25)",0.0,0.0,0.0,0.9642102052948733,0.0,0.03578979470512637,0.0,0.0,0.0,0.0
"(-90.75, 32.75)",0.0,0.0,0.0,0.9996742779828377,0.0,0.0003257220171622843,0.0,0.0,0.0,0.0
"(-90.75, 33.25)",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"(-90.75, 33.75)",0.0,0.0,0.0,0.9940431499086442,0.0,0.005956850091355649,0.0,0.0,0.0,0.0
