calculationType,calculationTypeId,category,categoryId,categoryName,confidenceIntervalDisplay,confidenceIntervalHigh,confidenceIntervalHighName,confidenceIntervalLow,confidenceIntervalLowName,confidenceIntervalName,dailyMax,dailyMaxDisplay,dailyMin,dailyMinDisplay,dataValue,descriptiveValue,descriptiveValueName,displayValue,geo,geoAbbreviation,geoId,geographicTypeId,groupById,hatching,hatchingId,hottestTemp,hottestTempDescription,id,includeDescriptiveValueName,minimumTemporal,minimumTemporalId,noDataBreakGroup,noDataId,parentGeo,parentGeoAbbreviation,parentGeoId,parentGeographicTypeId,parentMinimumTemporal,parentMinimumTemporalId,parentTemporal,parentTemporalId,parentTemporalType,parentTemporalTypeId,reportDate,reportDateString,rollover,secondaryValue,secondaryValueDisplay,secondaryValueName,standardError,standardErrorDisplay,standardErrorName,suppressionFlag,temporal,temporalColumnName,temporalDescription,temporalId,temporalRollingColumnName,temporalTypeId,title,yearlyMax,yearlyMaxDisplay
Temperature,,,0,,,,,,,,80.3,80.3°F,0.0,,80.3,,,80.3°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),608673686,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-06,12/06/2022,"['Report Date: 12/06/2022', 'Temperature: 80.3°F', 'Maximum Heat Index for Date (1979-2021): 80.8°F']",,,,,,,0,20221206,ReportDate,Date,20221206,RollingCount,10,"Autauga, AL",80.8,80.8°F
Temperature,,,0,,,,,,,,82.2,82.2°F,0.0,,82.2,,,82.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,True,Hottest Heat Index for Date (1979-2021),550342847,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-07,12/07/2022,"['Report Date: 12/07/2022', 'Temperature: 82.2°F', 'Maximum Heat Index for Date (1979-2021): 82.2°F', 'Hottest Heat Index for Date (1979-2021)']",,,,,,,0,20221207,ReportDate,Date,20221207,RollingCount,10,"Autauga, AL",82.2,82.2°F
Temperature,,,0,,,,,,,,80.2,80.2°F,0.0,,80.2,,,80.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,True,Hottest Heat Index for Date (1979-2021),584498741,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-08,12/08/2022,"['Report Date: 12/08/2022', 'Temperature: 80.2°F', 'Maximum Heat Index for Date (1979-2021): 80.2°F', 'Hottest Heat Index for Date (1979-2021)']",,,,,,,0,20221208,ReportDate,Date,20221208,RollingCount,10,"Autauga, AL",80.2,80.2°F
Temperature,,,0,,,,,,,,75.8,75.8°F,0.0,,75.8,,,75.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),611456372,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-09,12/09/2022,"['Report Date: 12/09/2022', 'Temperature: 75.8°F', 'Maximum Heat Index for Date (1979-2021): 80.6°F']",,,,,,,0,20221209,ReportDate,Date,20221209,RollingCount,10,"Autauga, AL",80.6,80.6°F
Temperature,,,0,,,,,,,,74.1,74.1°F,0.0,,74.1,,,74.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),511709576,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-10,12/10/2022,"['Report Date: 12/10/2022', 'Temperature: 74.1°F', 'Maximum Heat Index for Date (1979-2021): 78.9°F']",,,,,,,0,20221210,ReportDate,Date,20221210,RollingCount,10,"Autauga, AL",78.9,78.9°F
Temperature,,,0,,,,,,,,68.0,68.0°F,0.0,,68.0,,,68.0°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),525613084,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-11,12/11/2022,"['Report Date: 12/11/2022', 'Temperature: 68.0°F', 'Maximum Heat Index for Date (1979-2021): 81.6°F']",,,,,,,0,20221211,ReportDate,Date,20221211,RollingCount,10,"Autauga, AL",81.6,81.6°F
Temperature,,,0,,,,,,,,66.4,66.4°F,0.0,,66.4,,,66.4°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),564085644,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-12,12/12/2022,"['Report Date: 12/12/2022', 'Temperature: 66.4°F', 'Maximum Heat Index for Date (1979-2021): 80.9°F']",,,,,,,0,20221212,ReportDate,Date,20221212,RollingCount,10,"Autauga, AL",80.9,80.9°F
Temperature,,,0,,,,,,,,65.6,65.6°F,0.0,,65.6,,,65.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),580656463,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-13,12/13/2022,"['Report Date: 12/13/2022', 'Temperature: 65.6°F', 'Maximum Heat Index for Date (1979-2021): 80.3°F']",,,,,,,0,20221213,ReportDate,Date,20221213,RollingCount,10,"Autauga, AL",80.3,80.3°F
Temperature,,,0,,,,,,,,68.7,68.7°F,0.0,,68.7,,,68.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),600512303,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-14,12/14/2022,"['Report Date: 12/14/2022', 'Temperature: 68.7°F', 'Maximum Heat Index for Date (1979-2021): 74.7°F']",,,,,,,0,20221214,ReportDate,Date,20221214,RollingCount,10,"Autauga, AL",74.7,74.7°F
Temperature,,,0,,,,,,,,64.1,64.1°F,0.0,,64.1,,,64.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),572515531,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-15,12/15/2022,"['Report Date: 12/15/2022', 'Temperature: 64.1°F', 'Maximum Heat Index for Date (1979-2021): 74.5°F']",,,,,,,0,20221215,ReportDate,Date,20221215,RollingCount,10,"Autauga, AL",74.5,74.5°F
Temperature,,,0,,,,,,,,49.9,49.9°F,0.0,,49.9,,,49.9°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),602003375,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-16,12/16/2022,"['Report Date: 12/16/2022', 'Temperature: 49.9°F', 'Maximum Heat Index for Date (1979-2021): 78.0°F']",,,,,,,0,20221216,ReportDate,Date,20221216,RollingCount,10,"Autauga, AL",78.0,78.0°F
Temperature,,,0,,,,,,,,48.9,48.9°F,0.0,,48.9,,,48.9°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),601720571,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-17,12/17/2022,"['Report Date: 12/17/2022', 'Temperature: 48.9°F', 'Maximum Heat Index for Date (1979-2021): 77.1°F']",,,,,,,0,20221217,ReportDate,Date,20221217,RollingCount,10,"Autauga, AL",77.1,77.1°F
Temperature,,,0,,,,,,,,42.8,42.8°F,0.0,,42.8,,,42.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),600041893,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-18,12/18/2022,"['Report Date: 12/18/2022', 'Temperature: 42.8°F', 'Maximum Heat Index for Date (1979-2021): 74.0°F']",,,,,,,0,20221218,ReportDate,Date,20221218,RollingCount,10,"Autauga, AL",74.0,74.0°F
Temperature,,,0,,,,,,,,46.8,46.8°F,0.0,,46.8,,,46.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),608322160,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-19,12/19/2022,"['Report Date: 12/19/2022', 'Temperature: 46.8°F', 'Maximum Heat Index for Date (1979-2021): 73.9°F']",,,,,,,0,20221219,ReportDate,Date,20221219,RollingCount,10,"Autauga, AL",73.9,73.9°F
Temperature,,,0,,,,,,,,43.6,43.6°F,0.0,,43.6,,,43.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),608138299,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-20,12/20/2022,"['Report Date: 12/20/2022', 'Temperature: 43.6°F', 'Maximum Heat Index for Date (1979-2021): 75.4°F']",,,,,,,0,20221220,ReportDate,Date,20221220,RollingCount,10,"Autauga, AL",75.4,75.4°F
Temperature,,,0,,,,,,,,49.1,49.1°F,0.0,,49.1,,,49.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),536142735,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-21,12/21/2022,"['Report Date: 12/21/2022', 'Temperature: 49.1°F', 'Maximum Heat Index for Date (1979-2021): 80.6°F']",,,,,,,0,20221221,ReportDate,Date,20221221,RollingCount,10,"Autauga, AL",80.6,80.6°F
Temperature,,,0,,,,,,,,56.6,56.6°F,0.0,,56.6,,,56.6°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),514947612,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-22,12/22/2022,"['Report Date: 12/22/2022', 'Temperature: 56.6°F', 'Maximum Heat Index for Date (1979-2021): 75.8°F']",,,,,,,0,20221222,ReportDate,Date,20221222,RollingCount,10,"Autauga, AL",75.8,75.8°F
Temperature,,,0,,,,,,,,50.4,50.4°F,0.0,,50.4,,,50.4°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),569279949,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-23,12/23/2022,"['Report Date: 12/23/2022', 'Temperature: 50.4°F', 'Maximum Heat Index for Date (1979-2021): 75.2°F']",,,,,,,0,20221223,ReportDate,Date,20221223,RollingCount,10,"Autauga, AL",75.2,75.2°F
Temperature,,,0,,,,,,,,26.8,26.8°F,0.0,,26.8,,,26.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),513064098,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-24,12/24/2022,"['Report Date: 12/24/2022', 'Temperature: 26.8°F', 'Maximum Heat Index for Date (1979-2021): 78.7°F']",,,,,,,0,20221224,ReportDate,Date,20221224,RollingCount,10,"Autauga, AL",78.7,78.7°F
Temperature,,,0,,,,,,,,35.7,35.7°F,0.0,,35.7,,,35.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),531241822,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-25,12/25/2022,"['Report Date: 12/25/2022', 'Temperature: 35.7°F', 'Maximum Heat Index for Date (1979-2021): 83.2°F']",,,,,,,0,20221225,ReportDate,Date,20221225,RollingCount,10,"Autauga, AL",83.2,83.2°F
Temperature,,,0,,,,,,,,39.0,39.0°F,0.0,,39.0,,,39.0°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),569016300,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-26,12/26/2022,"['Report Date: 12/26/2022', 'Temperature: 39.0°F', 'Maximum Heat Index for Date (1979-2021): 85.2°F']",,,,,,,0,20221226,ReportDate,Date,20221226,RollingCount,10,"Autauga, AL",85.2,85.2°F
Temperature,,,0,,,,,,,,43.8,43.8°F,0.0,,43.8,,,43.8°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),585287065,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-27,12/27/2022,"['Report Date: 12/27/2022', 'Temperature: 43.8°F', 'Maximum Heat Index for Date (1979-2021): 83.4°F']",,,,,,,0,20221227,ReportDate,Date,20221227,RollingCount,10,"Autauga, AL",83.4,83.4°F
Temperature,,,0,,,,,,,,55.1,55.1°F,0.0,,55.1,,,55.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),609769064,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-28,12/28/2022,"['Report Date: 12/28/2022', 'Temperature: 55.1°F', 'Maximum Heat Index for Date (1979-2021): 81.5°F']",,,,,,,0,20221228,ReportDate,Date,20221228,RollingCount,10,"Autauga, AL",81.5,81.5°F
Temperature,,,0,,,,,,,,65.2,65.2°F,0.0,,65.2,,,65.2°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),537559983,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-29,12/29/2022,"['Report Date: 12/29/2022', 'Temperature: 65.2°F', 'Maximum Heat Index for Date (1979-2021): 80.1°F']",,,,,,,0,20221229,ReportDate,Date,20221229,RollingCount,10,"Autauga, AL",80.1,80.1°F
Temperature,,,0,,,,,,,,68.1,68.1°F,0.0,,68.1,,,68.1°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),610931678,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-30,12/30/2022,"['Report Date: 12/30/2022', 'Temperature: 68.1°F', 'Maximum Heat Index for Date (1979-2021): 78.6°F']",,,,,,,0,20221230,ReportDate,Date,20221230,RollingCount,10,"Autauga, AL",78.6,78.6°F
Temperature,,,0,,,,,,,,69.7,69.7°F,0.0,,69.7,,,69.7°F,Autauga,CountyAbbreviation,01001,2,1,,-1,False,Hottest Heat Index for Date (1979-2021),577768630,,,,0,-1,Alabama,AL,01,1,,,2022,2022,Year,1,2022-12-31,12/31/2022,"['Report Date: 12/31/2022', 'Temperature: 69.7°F', 'Maximum Heat Index for Date (1979-2021): 83.1°F']",,,,,,,0,20221231,ReportDate,Date,20221231,RollingCount,10,"Autauga, AL",83.1,83.1°F
