,1,2,3,4,5,6,7,8,9,10
2018-04-20,43.89935232980574,42.74117505671994,47.98025463121575,66.35187054966231,50.71958439873749,67.92577015075204,55.476436094013614,49.294885989156136,66.20357507432466,57.43767673509289
2018-04-21,48.70545462330342,49.59938509933834,53.74985492325806,70.26857213653436,54.56833184417697,70.6822688346792,54.19280929565576,50.1877046642492,72.4392093977861,54.47280267856252
2018-04-22,51.23705209349594,53.80576589884927,58.9697734814765,72.58934789761254,58.13287435922594,71.26665762454478,59.15377703195139,58.61194666765738,74.53698021773869,54.79426865650738
2018-04-23,55.14934928269586,59.80922150645429,61.55930780849138,72.05923774319461,62.07080772467342,75.19631686464983,65.47970509670132,61.04046463576695,74.90726190316876,59.9666915170333
2018-04-24,58.934169842948805,60.33603970255846,57.035939566624265,70.81813787893144,58.207346948617925,80.303545229121,66.04599033872161,51.0531495438443,75.03449777682063,65.9337852724521
2018-04-25,54.98404225132892,58.61715829417653,60.47186758234193,72.4936525269898,56.52016695926356,72.67105720927592,57.04521395659888,58.970660556090245,75.13986707648549,69.88570521384786
2018-04-26,58.48716814784402,55.18156783991928,61.63241613204748,72.42240893980747,59.63055310958188,73.26523304532414,64.73650907660759,57.46532397132477,73.75430769178571,72.62448788467307
2018-04-27,54.414153445916696,55.71188411114327,61.11758459544308,74.0962789443148,58.78552639645886,75.75069576867011,68.10108765663647,65.14305620414737,66.95617201149764,68.46007742771145
2018-04-28,64.03800109910141,60.81575894942869,64.2703004612925,74.04389739191919,49.49171372974239,80.14838070058582,62.17755100334717,67.6559596075217,64.77502675867129,54.681122689107255
2018-04-29,53.09001436922375,47.78198854423333,49.08992239685324,69.47393264773427,55.12872664049526,81.56625015538594,69.31298108281702,65.02793259186038,62.277390906107286,51.26013063961311
2018-04-30,46.043437240933855,50.54280844469753,59.11518976185084,73.28515414996855,67.80169203031801,83.41291486319253,77.65980814259699,57.25090836855131,63.00271854571781,51.95537938970428
2018-05-01,60.88002536040389,67.18953304819627,71.92077168275789,79.17432157162496,74.85451707905442,88.52879501428882,80.93793335670503,55.53323580377244,63.737587064574456,57.47587739294403
2018-05-02,75.84823200650504,76.87446926669301,78.134891481667,81.92979704984616,78.39187266832553,92.80491037702448,83.944208066015,55.06942998999942,65.94688173566219,64.05739455885553
2018-05-03,78.09563126469249,79.90086516141703,81.6044664605994,82.17864764287867,75.29900380136696,86.35450435817316,76.29788983353392,54.38550488947502,70.95238835943042,68.81246758642342
2018-05-04,75.90852907080944,80.06295802765125,81.28380823322267,83.6120562277024,74.3265778923243,80.07605471366678,75.18626201457855,63.50953426019463,76.10251393964532,66.51954657261197
2018-05-05,67.054902262261,69.81656051117464,71.11134817579375,81.87681845597668,72.60364042809687,82.15254046765281,79.63551645336122,68.16456190159434,77.5400547896096,68.16532967284165
2018-05-06,58.22796920595321,61.26130146038423,64.23793213321912,81.51331803090466,71.53021040740431,85.12704981426054,80.27568476604363,72.38643539527885,75.68327287829737,69.96773261039812
2018-05-07,61.92347660017384,62.64262555124488,67.75694937689799,80.65697372245752,69.74160797348418,87.87140921574574,79.94732574204095,73.14451897751204,77.66745091771973,68.17296617776555
2018-05-08,64.53358700634742,67.90215364778075,70.04430556144186,79.8190148536787,73.11693814025746,88.56125502823127,82.61188870608287,70.60602016930882,78.99556529418466,72.0304036938479
2018-05-09,66.04173446356641,71.28130787333502,73.02913854675815,82.67239804487507,76.79740092028305,88.31793913118541,82.33473611677134,73.41365258980859,76.52771340731687,64.75505862495797
2018-05-10,65.6625287765254,71.36182172018742,78.01674921268689,85.22604565429455,71.18411932182119,88.5629141668347,83.18109188243207,69.96138012108952,75.28280324353133,57.05790133270477
2018-05-11,59.54036261034549,59.93496163006797,70.64777865049551,87.79192580046356,65.09701454737187,90.26316154637033,78.33391002403862,63.09477844888267,70.45851906548845,59.0539725096957
2018-05-12,52.65135677135918,58.502717072030656,80.28971884622047,88.23327726007707,70.57255176530627,94.25472213492398,80.89352524063335,60.67884308053841,69.07124449191625,67.46081714668085
2018-05-13,60.10318853568213,61.06778443601695,74.06568281257643,90.08757015566049,78.54233906296041,95.453989858982,87.42044874661114,64.39813622704054,71.62368372215894,73.56024606831383
2018-05-14,67.8803586206593,73.0005019951444,83.29476467192333,89.73459872435942,84.80631044611398,93.82874384809814,88.35142129718916,65.52690745183781,73.66757273030994,76.08259389156711
2018-05-15,77.13511566047313,80.30528069472999,87.07738419628699,85.8925982480294,79.22403633759575,92.65368805613886,81.43667420955104,69.35405904395549,73.0947812656817,75.4570121373793
2018-05-16,62.58239394028239,68.94403562538818,73.5206406523618,83.77137324635412,80.17164627442764,93.27738540528844,84.76579627397413,73.02035958636888,69.98910704838723,70.77849662290643
2018-05-17,71.37543000381717,70.28637860425886,72.97009929633438,84.7594986064409,77.79401138197845,93.08244555023964,83.34092761883736,72.784431450707,72.47991350426918,69.27056817348912
2018-05-18,60.39484593600662,66.34494861901774,70.56275057960455,86.15138845010006,74.80921675766011,93.89404518701842,82.58543947638468,65.37553494785035,75.11474646202164,65.24977038096843
2018-05-19,56.75621465540444,62.612148295426266,72.85547545549092,86.86949578800558,76.44425654844342,92.94187709319546,81.20197877975563,60.82017221124884,75.2554494461908,67.5907435829854
2018-05-20,70.31783215706388,71.19469694634492,81.49082623905306,88.63245339957567,75.2419368526371,89.26963623519579,77.6801834639211,65.32829407787895,71.67715062381886,67.61441466457578
2018-05-21,69.1888423052681,70.50934366773338,78.48936250574222,85.36927753859396,75.05667926190503,90.24290371713474,82.70351781540971,71.09569418476515,72.93992759549569,69.57802425381587
2018-05-22,65.60225992704397,65.2616699913546,76.79612100400358,85.0941273803406,78.83183649077621,91.02701444677794,87.65972656144316,71.25390382165727,74.77410386313491,74.76685005254049
2018-05-23,71.41767980114311,73.84199123892544,80.02198344348227,88.29663409707588,80.08476727493586,92.48755557733634,90.76232773538332,71.77525466773253,74.29827062426594,73.99476978937003
2018-05-24,66.74741613772943,73.761499997863,77.924463994412,88.98566672344546,83.53442419179875,93.86453733741214,89.6260845645061,74.7361318432746,75.5334213666582,72.78678074585727
2018-05-25,76.90666303725355,78.77079411288533,84.9147517981682,88.04251972381668,86.02606129899623,95.74355428963828,91.16487987775756,77.64355701703006,66.85702806546328,70.25284660497539
2018-05-26,82.88169832476785,86.57116379085471,87.1654795681179,86.88628873454927,87.6466689341728,97.61669847015663,94.5378693158397,78.17815651410581,70.06085079894456,65.89808079043361
2018-05-27,66.38679485203293,73.92646690622598,85.01334290754191,87.05263256781367,91.70875609569168,97.82594940242086,96.3961107606382,74.63818250184129,75.6941129924026,70.36928075516067
2018-05-28,66.49476798904898,77.83203791179572,81.66568717558458,86.62634213113478,91.58976712679348,97.85481346063386,94.5390739421148,69.68505993423766,80.82818564572538,70.8290229844657
2018-05-29,80.17092416282378,86.12301883388427,88.58988521541394,86.52541874764614,89.74989966021165,98.17337582701256,90.81211193639666,70.88178012909444,83.3414800559052,65.27333230676437
2018-05-30,73.31705582876009,82.5163516943675,84.11423101492578,89.04006401372064,83.78273549093437,101.30870197986296,88.0639892613718,74.34910280172615,77.11597081865197,63.77960336067424
2018-05-31,72.5910206233517,76.5527362985398,83.58714703335593,93.6681928039082,87.39548961568333,101.81457605049928,91.65044081674417,76.46828581913903,70.5559515955402,60.8929842156972
2018-06-01,78.80327438535815,83.28488085102089,89.57837410364925,93.92849086755798,83.7776267178362,103.64587405322452,95.68992213777788,72.0765707919471,76.6662819262539,61.90236688487074
2018-06-02,79.1157916067946,80.56772108321071,82.40653783894312,94.88718951739004,79.15513245123282,103.67772044780718,90.51307842973476,70.65559600412423,84.47016074052542,71.11339670135109
2018-06-03,60.9720066257303,68.34405823117811,74.58991282279646,97.30446812969234,76.39889636550599,95.85031387607684,80.64148986265366,76.59291131073783,87.16470185099323,71.06815024292852
2018-06-04,55.91643710358296,65.98053268501066,72.10601399135714,88.7493973211971,73.46484606656469,95.18139481739982,81.25566663122775,79.66813085436156,83.46117335937332,64.77923493292403
2018-06-05,62.36249479490517,65.39274503017508,73.45064351961506,84.95097357693547,75.24519976396661,98.22495340795516,89.48602658182789,80.76625592186376,78.51232140410562,66.4668233298471
2018-06-06,61.70215192468914,63.63674023518162,68.38345601129421,86.71476757612822,76.01062871019631,101.20019967417556,96.10217148387817,79.95592193222241,77.11158169026882,72.13909382014515
2018-06-07,63.54469209165511,68.23103244787328,73.96511022972227,90.4079546196008,84.3340216924551,99.27056837314645,93.66701419044308,79.83924534120894,78.01886933649689,72.04452062632919
2018-06-08,71.06655030643006,74.6041733813204,82.78679160958517,92.93940505471056,83.89021657142405,97.80646053826518,94.71099422118996,80.55759327940866,79.88494044139229,68.13371550018405
2018-06-09,71.66243920764677,75.19048805927353,83.45887915246371,92.51267276846292,84.01070444851946,97.48468959648208,97.60715880385204,81.60907649590021,75.20070962926623,59.33891633867542
2018-06-10,68.70707607609666,69.05700706478376,76.95303578357174,92.8418253436436,82.29320717539396,97.89125935140676,97.6375700925658,76.35361069764372,74.6543816602844,54.474252049578624
2018-06-11,64.0960127453543,68.29234840528463,72.28138915496073,91.84395657732044,82.3195507591444,100.37494668271276,96.96794759009582,72.11256026785682,81.5045599893307,62.6255868028768
2018-06-12,70.36976530848338,73.49514549771422,74.86322033210074,89.36861644813045,87.8159244361416,101.87732095482978,98.17285107994482,75.95433255941714,86.58457975466848,69.78491351435457
2018-06-13,73.54184668023149,79.6932942840325,86.12916073365757,92.02149043877988,88.11937255037276,98.54813020632534,91.90853350293236,81.69780510753425,85.51688744085826,65.14199600601853
2018-06-14,70.19451116342985,71.65697590016394,78.68343768594006,94.8696573754336,80.96799603800685,98.15979609277495,97.44288483353904,83.01954015848773,82.82289316531238,65.08215748023773
2018-06-15,65.28452463199856,70.97339917953288,76.12211573094147,95.40126073548537,88.2332608756714,98.885848954293,102.18456287611488,80.49792589264118,80.78796686202175,68.48689406403719
2018-06-16,74.5624762967084,76.93499598881995,81.39373697815162,96.651680200989,96.19159555264754,98.23455341824253,100.60497103628576,74.66582499626416,76.63920460509763,70.36482177074848
2018-06-17,78.3632673356322,83.77585194384812,88.52480969119362,96.47495770612151,99.51660443897782,97.4460023312496,100.14130179443922,71.52222954742376,73.27633756839742,74.66142835327429
2018-06-18,88.24668427675078,95.90463929721432,97.62265248452525,98.46159489697231,94.7420522589852,96.75830972446616,98.76543231399329,70.74459860855737,78.5015512668337,71.98012419314678
2018-06-19,75.38204726766175,78.47452475760126,88.74791248429995,98.7193643740129,84.7453646733247,94.23020574265855,93.56578483932095,73.633761043671,82.22051676302345,76.18249212814388
2018-06-20,73.62754140275399,75.46354553132474,82.46178063574207,98.24085128284926,83.29015809962955,91.42452472763974,86.72996739870042,73.72525309155702,84.56519843090625,79.72891817128519
2018-06-21,75.29203382677959,76.04700066417621,81.93769304595922,97.00056254596625,78.32628791538264,99.22796448397854,78.63762269253606,79.16771577067709,85.98143379978687,76.38194996453996
2018-06-22,70.7136108099227,74.28582558276977,74.3066612217788,96.94947105669934,76.42310001941742,102.22167430357612,79.83104537789289,77.56382828047687,88.00933923478873,70.76169029585884
2018-06-23,69.16718696947757,73.91564649397851,81.28686412036052,97.301669105578,78.23897423651698,102.32537306865896,86.67528260119175,76.56218102057272,88.01320501990384,71.21501536813159
2018-06-24,74.47244599134935,75.58231894882005,84.73104102960124,100.85765247502978,80.95180955406293,103.10032738007835,89.0021093871602,72.30564273710444,86.91243906123862,77.27544935104453
2018-06-25,69.47437241277864,70.97696085432379,79.06104985341234,99.8461138164228,81.02853387967866,98.91632996138688,87.29050500846502,77.29454396897906,87.14282467575542,69.44473541203601
2018-06-26,70.82577936205675,73.86709692678724,78.22092207603166,96.49440052745057,84.05651519933768,101.49219632896308,91.35890736833484,82.70090065037904,87.09296900193478,68.8587763476663
2018-06-27,75.53561450775898,73.7659778604156,80.95239846048287,97.4167679711405,86.24754992977088,103.60721319207504,104.10926332326304,85.12796100332253,84.0221980727946,70.84705955549053
2018-06-28,73.39473091391366,81.38860715460565,86.85403961283168,100.43016353075429,95.15366029941067,103.88289886276628,108.71146988838694,85.97595486468337,81.72864257380989,64.39744684316133
2018-06-29,86.34947221275033,89.13385489015786,93.04069921416524,101.43794612709446,103.25024562360132,103.31968925592714,105.92517434900938,79.02852108624049,83.10806310768469,69.1740922767633
2018-06-30,88.47425961901392,95.92493192673854,96.47710954355227,99.35534162637768,104.09632213646896,100.97269381459462,103.31469933489451,74.1520290192663,86.80995440262534,71.38030367427332
2018-07-01,102.30287189679818,101.32166834491557,97.90593868653056,97.6233614395068,98.962458550405,101.37170767438064,92.72638509367992,77.07693852814319,88.43570973294294,71.30616265950592
2018-07-02,96.85647800947372,103.47555282731363,101.42744025432349,99.70708191776538,92.16858610271022,101.15728774894376,93.82449570641997,81.92428551109103,87.72542606113254,66.19193398085545
2018-07-03,98.8575098521171,99.4175010252248,104.51577540940528,102.56303266416111,98.24940215618442,101.32409870307768,105.62277157834436,82.82003599622615,84.1977354979211,68.04909592112303
2018-07-04,97.09808341455512,99.1337757698931,99.86731223462714,98.36921317466836,103.20584891843882,99.13377327588329,104.1352913726614,81.98653262511574,82.55686109198474,75.32832487180595
2018-07-05,95.28596799108077,96.5783090492945,94.912151896062,97.2906243612755,99.040746374307,97.58640933036214,100.14125451003596,82.34210849303523,84.85072649502455,82.07142068637158
2018-07-06,83.77566024591331,83.8843972439677,88.75517578917064,95.96580460239392,82.18271522627256,96.66128067678449,94.40560108900966,85.54531313884982,87.92680835441955,76.27978734163393
2018-07-07,69.94414556670934,71.48284502338805,75.27961313945633,91.58467963725435,79.42921053911743,95.0005502534129,91.95762976489146,87.6409686321275,90.32325692718852,75.37671317214603
2018-07-08,75.55043428968065,77.01708990330722,77.56154599881961,92.29807266269611,87.25628676665015,93.36169717684038,93.18261222771064,87.60796608147339,90.30797539801458,79.47892745964849
2018-07-09,81.21515388681846,82.0786754096993,82.02377785062981,93.22200817139633,93.2088161316327,93.93690693918316,97.63108835778506,86.61066096578612,88.78404465389477,80.09631619824714
2018-07-10,87.03325207030852,87.68431595313734,89.00597913654894,96.77576838517338,94.1451392827613,96.53155343979492,100.5057868503905,87.79489795872475,88.03091905887658,73.638701897253
2018-07-11,74.73667623996498,79.32982901997156,85.87171216515026,98.35130815099066,86.76528681830675,97.4601476117455,102.63480557218811,85.40916263359453,89.21899939058048,77.73418587345054
2018-07-12,75.7410871010321,79.73429226206463,83.4316741182068,98.34269547091516,87.95849515494498,98.3714548588616,103.14808084866732,83.0058817249261,89.4193536040455,84.43493892062526
2018-07-13,76.87667639918043,82.51451497771292,85.8747891268826,98.78734852650616,91.96708215989726,99.47761906933196,100.80141375014024,83.87026805752026,90.79493489788167,84.52538356858597
2018-07-14,78.94408805161783,87.20991335681515,89.44189153341054,98.00977617365535,93.98168118419412,99.8693184163292,98.94768567228007,85.10438022130315,92.49122180219544,82.4317983478818
2018-07-15,84.92013091096895,87.8901243195014,90.80480774127946,97.61867588392732,95.29723679447928,101.21796919969684,99.50023362996498,81.05799293023018,91.5490410909716,85.00854017694988
2018-07-16,90.75952847509076,96.26450316303465,95.24861866802652,97.65868239466268,91.61996712937916,100.92843776521543,97.11744458195642,84.55389903225662,91.4860599894203,85.11575045450813
2018-07-17,88.94192886944687,89.3712746492388,90.31345899050088,96.5407020551408,82.42835508176175,101.04622757819668,92.28680681305926,84.04230224393409,92.1356522979342,83.43286235776444
2018-07-18,75.52357457658181,74.55939373222769,78.96555410236932,96.79300961007588,80.0098391694974,101.4847682265126,91.78433461913178,84.64367323198279,93.02558081063876,80.79024331095681
2018-07-19,74.93784377158282,77.93650619195188,81.1039941787115,95.91935780901932,82.70045917643287,105.0732851270835,98.43848717872122,85.41072353995786,93.6054777085816,76.96718569989307
2018-07-20,78.97732094928809,83.4907526936236,85.75378611829967,96.95721934209156,83.8455690778073,105.2110997768324,94.31273819779804,85.46850235078715,91.051565694955,75.48633212510123
2018-07-21,75.65453770621781,78.22810029420359,76.15509465587364,98.62306663289476,79.60364171446184,104.34069981112444,92.20131947629336,86.41365408556416,89.59605661632187,75.8306549058141
2018-07-22,79.3236338611688,84.20807881072615,81.62123562432825,96.2783175261345,78.43556514141906,104.90008402091937,89.94714140541949,84.5745518150546,91.02103638505874,80.13821479166567
2018-07-23,79.98528599061028,81.29353209489392,82.53730775209469,91.455458140689,80.94382536681015,102.07569550608456,89.34884496979076,82.51193775712137,94.51129587060989,83.14769396628884
2018-07-24,83.62895693507565,81.08399640137851,80.80765969539392,91.4869012695524,87.99713889848287,99.79071294390742,92.13449827117786,85.01848773347466,94.60085586072574,83.93924599740333
2018-07-25,81.2739030956522,79.49750259760438,80.63886448370384,93.06446363157578,85.0788782740585,99.41601798451666,91.48357480836675,82.12885278910075,96.16620601804588,85.6153982691251
2018-07-26,80.62674093806696,86.80411744034507,88.66905131395669,96.45116685090764,80.91026131122274,97.45680625129214,84.4492454710784,79.95223830460702,94.50062050844652,84.59542802919714
2018-07-27,88.15775007619851,86.81559215006925,89.2399856846854,96.75101775755935,77.24172575323237,97.9068398928998,84.43265820884692,80.97838719120615,92.94482079573636,84.05952998027603
2018-07-28,84.46827242943517,82.73019538037633,85.14300474413619,94.35634760174666,79.34954356728761,100.4293163063354,86.59807319563247,82.22845202333819,92.83364489500006,84.04770639497038
2018-07-29,81.6298869654074,80.48895307978609,82.72780163208931,94.44034083590188,80.4645945582393,101.56816778261118,84.36299290589346,80.56970832608836,92.26352797536872,87.36507219861275
2018-07-30,79.88895828194201,79.5782418054242,80.56756529984213,92.73757284364824,81.84642980761976,100.7554978773519,82.85264189328281,78.35894487976297,92.60853137267652,87.77727503930915
2018-07-31,82.17312673745546,82.99919786475455,85.53553860704052,92.003685071945,81.82255321866677,92.47226834692955,83.10739619953443,82.04347403725609,93.45471558485494,87.34536221258075
2018-08-01,83.32473984641979,86.40290750074661,88.41027992957764,89.51034622612099,82.28216239270547,93.03601094534622,86.60814835815563,82.43087248916285,91.5619542596521,82.38533972229764
2018-08-02,92.07460920242318,88.00850225910528,84.56277217212272,89.74739054671188,83.56415377394057,95.5161428833108,91.19027675332826,84.1011782968675,89.5988646710381,78.34629840593325
2018-08-03,90.1940372505499,86.70474262033511,83.64984922418033,91.60305940199842,89.41708721081277,96.94217547662028,95.73236466034136,82.64080208289812,89.59055464148115,75.31984791883173
2018-08-04,81.9453860318369,86.66200301657398,91.53193790513272,95.97397837592312,91.64874603181202,98.92837147084352,95.8228057638051,83.60391479920469,89.09190605794724,77.48182408721065
2018-08-05,89.1086580790696,91.73643141281823,93.55330389754302,97.87598533250312,94.8070295088053,98.5072032880632,98.74064578207336,82.06974472237467,87.40663387411084,80.64900320449816
2018-08-06,95.84592644868408,97.29158931105346,95.6462711799744,97.9126511904706,92.50017113413506,98.272172467616,96.94998780032248,80.5322745960529,89.81362928408599,82.93434706566703
2018-08-07,95.0919362245552,92.48202085585216,94.1218556709113,98.98411634508632,89.52846991942117,99.51394477215254,91.2277096026158,82.33172150627698,91.20334052434671,86.0167943192919
2018-08-08,89.19059175499143,88.08149146371959,90.77470070972797,99.03138381300498,87.9877690201377,99.97614264091048,93.18513332193422,83.19076825389301,90.75909020921117,88.41640642136409
2018-08-09,86.84866731124052,86.71249159997404,88.37532442217747,96.443447400247,89.52827674307002,98.27549326897967,93.9151751815842,83.50091358416526,92.6027870265545,90.30809353289315
2018-08-10,84.10533612390333,84.87321628608025,87.53858273631033,94.69564180030112,89.55645358881245,96.6883224232302,93.1847220391276,84.99890828499605,91.75718372498363,88.20919474223462
2018-08-11,77.98405265603822,80.47811542644641,86.79120102308607,94.02545503802764,87.70930134406582,94.52905634188932,93.26980199113322,86.3772773602125,90.14157453911773,77.53011424427378
2018-08-12,76.91698500955843,81.62773987199601,85.35368420685609,95.4789049997528,89.2371854798435,93.69487337129355,94.91632726432287,85.67671069383259,90.04705618774312,77.0471126207259
2018-08-13,76.38622866743138,77.88512185601445,81.65111098238005,96.2152363328031,88.777395477123,94.28862776882586,95.14905085674928,83.21370720108473,87.99492151786752,81.34753769691605
2018-08-14,79.09458233180942,76.99726318967691,80.67563159164479,94.63172924362202,89.2541646007005,97.1944052019924,87.3021264761311,81.00898371340575,88.21132695596015,83.89569955768575
2018-08-15,88.9987668474664,93.7850347504193,91.88711516640444,95.23291095657804,89.01063949553382,99.77759762815992,88.37508557479873,81.6525904120092,87.62675084632585,86.16056040307708
2018-08-16,90.9584497651469,93.52271218208648,92.04714153142564,97.03522777400777,89.37315991786186,102.60053692841528,94.70675668774533,82.37565009762946,88.65310848656765,84.24465164286956
2018-08-17,86.65866463492162,90.23102605960896,93.39304176382652,96.37428382101844,88.91618334687863,101.06057436442772,91.37721221868492,83.41965563285841,90.8429145063943,80.1767553217696
2018-08-18,82.95865292740244,83.08319803376472,84.62672232402996,94.43174057419502,86.60420806917531,100.8433786865526,93.2852175966086,80.38674347042932,90.6662730576157,80.54415185693603
2018-08-19,74.33586436369878,77.80752406873857,83.32417167185348,93.84854917584389,87.51071054965263,98.93949613374296,88.57940813911394,74.71424892709604,90.90168700766132,82.66833865471945
2018-08-20,73.37560088471974,79.02220584581093,83.40122728982496,94.77196914611072,87.32130202597928,97.5834687163388,79.59272330992917,76.97179564039277,88.54263098114399,81.85239967194974
2018-08-21,75.20688313933518,76.15242485554377,83.59326132892497,93.76290479995808,80.57543669197099,96.91030387325765,83.11615488613143,76.35960785818418,85.73590217813044,82.50346023193138
2018-08-22,78.48083796271246,78.19707116389488,80.09172925576502,94.91632682218774,76.80895911728652,95.08771027492112,78.28458953470992,76.44452859304994,85.77260564364639,82.08225852774517
2018-08-23,72.97156607186724,73.92251683873987,74.91131741255805,88.59773631590045,78.83471662835277,96.48648618074762,80.79072425300053,78.99326563309948,84.57780083398454,77.98262072588848
2018-08-24,80.4501633866023,81.02197397314676,80.0918892429274,90.78872386740076,77.34399705063939,99.8102969483106,93.07716168399428,79.8324570693286,83.95434695883321,71.36913355007951
2018-08-25,79.99427062388314,82.36611988341953,84.61393101193819,95.46845171871296,89.04002111919817,101.0102287581848,98.46377332236914,80.23909256471308,84.51569583960053,70.60146178026213
2018-08-26,80.13870017593271,87.19322269903105,90.42745011042554,97.28450194482669,98.32199136688376,101.26456416309964,99.96003448496796,80.0782082859704,84.23704333423518,64.70498466532703
2018-08-27,91.07411424508552,96.19015446055468,98.71450172875788,97.31841064454667,98.1879960723497,100.67369771421184,99.95313883356548,75.34086939659466,81.65244556419789,68.83339756762344
2018-08-28,98.47994978492844,98.73488570393532,97.14278593765552,97.1626358516126,95.72741377916556,100.9490766163106,95.02758972505252,70.64882433615797,82.44286449213914,75.5469340111935
2018-08-29,98.04919687522164,98.6781170235125,97.92086559172093,95.87228339131713,86.68052226657268,99.05303722401146,87.07978588788272,77.6661438893404,83.8649903626868,77.5139089146972
2018-08-30,88.27420949276706,84.52099705321147,90.22584555977208,95.50008001683835,84.30018754939107,99.91758480530852,93.08355317754716,81.0283436441376,81.4678750665416,72.33031123852129
2018-08-31,74.29698136537283,79.03236888988195,85.11519149619126,94.71304595856904,90.25272871393818,99.56925567897554,97.46910119167931,79.39277365427446,82.5732680947371,71.6870546828736
2018-09-01,71.75896500697378,79.49728088083619,86.02883742805963,96.11546390468018,90.57975390139622,98.08938967662216,97.20967725895316,77.4841417240577,83.89517696558826,71.56141954415635
2018-09-02,80.4211597226826,84.23299132580692,91.52536814844308,95.6235964104964,92.88960891627003,95.19410546891945,93.19009153398343,75.4441440163644,86.80289212602318,74.91543193688801
2018-09-03,94.30951858518046,94.78380322859748,94.86838225890936,94.83202534806782,92.6223766277599,90.7600838880456,91.23605871685297,76.3482159167967,86.3507759919371,72.87824771389984
2018-09-04,89.4509655115807,92.61996132480334,95.28822608117744,96.75634564524012,94.06790003825743,91.89932024363524,88.96517457004482,75.25967613773102,86.37792203634714,74.83877652085086
2018-09-05,90.38805728412356,97.1281923144294,97.58128594855997,96.592885745567,89.54784135917933,92.65520140019244,83.77511354834056,74.17346201376765,85.72089036688776,80.05552072614046
2018-09-06,94.50773583107788,91.62113747914933,95.25692724977314,96.30021839904366,81.53082856560037,90.5867661891825,79.61798197414409,75.22692247554956,85.45204022083483,81.12766308965232
2018-09-07,73.95416618903614,80.3493808199234,88.22025260518143,94.9669969491589,77.07209876156195,88.22436211164765,77.7970882323746,76.73203247729114,87.88004040677112,77.74082021439753
2018-09-08,69.39833042195951,68.9558326309363,76.49607642426888,92.5591158661218,68.88649434027434,86.20825025751589,72.0842745566197,78.54603908578325,86.86049919468009,71.02099119721898
2018-09-09,63.14888626429477,62.61782536818187,64.9380066598376,89.9164359593816,66.45581675703056,84.89532659603799,74.4665988864912,78.22073513664768,86.3345967663659,73.92361875979906
2018-09-10,66.22163459657288,64.91712495899112,74.03808622841956,89.09438726601296,71.25387417243951,84.5508928233935,77.50602214442898,80.4994879905421,84.71383438534536,67.58129966793393
2018-09-11,76.04645564161325,77.06261427303639,82.33762837503926,92.17625230754474,76.34663802043363,84.46554807331971,81.48608851377566,80.11674241288735,82.82279838714351,64.36015816378517
2018-09-12,74.45275913057766,79.6488621571863,85.23014038198346,94.78687554248606,78.9182793894078,87.13937348116467,83.11332802268294,78.28702520573555,76.80050860705249,62.08638958610363
2018-09-13,75.50695795453375,80.1213073492085,84.06918639144979,96.16226696472384,82.67586352933398,92.57496826701885,90.24264886333846,77.18167024946035,75.14769730232044,62.98579774711074
2018-09-14,77.3108324142285,82.24469733469579,83.4496996179809,95.67445524579558,87.18643968389352,92.48104129270276,96.19214171302345,78.20819304734103,77.93965872021144,66.40597114389823
2018-09-15,78.59963779966216,83.68671699417598,81.11223598875821,94.25341987792795,90.71145771442372,91.07399922496974,95.4790325079983,81.03660404098619,77.15116605334133,66.80019281649233
2018-09-16,84.65098330489741,87.74519715927461,82.57442202966095,91.48941601170108,90.89777900870465,91.399303168876,91.90475457802104,80.26182663340045,78.95326048118277,62.24316621675931
2018-09-17,82.37919761580716,84.32218164295492,78.08059472012161,95.1323494666686,85.80861654972512,95.19375677441036,93.26865844624854,78.42567981963681,79.7501958410892,65.79630976116837
2018-09-18,77.05758484821537,79.86230155960895,80.44174225958812,95.59941150571228,85.09650907786386,97.98032869031984,92.47807423753504,78.30180128134889,79.6551481480242,66.54059060689002
2018-09-19,73.39960038267982,78.6766391319994,83.8539275864706,96.30218570848064,83.91760183460885,99.67433566244446,95.41449871532816,75.01714383244719,79.50468592876437,67.48318547819613
2018-09-20,68.01719812801068,73.65272397207826,84.49089771099375,96.56589988001556,87.51142241928058,94.52961229878451,96.48089666196503,67.2813932740435,82.56755219728183,64.8681599095269
2018-09-21,68.67675355551746,79.40081184107436,85.7492032249695,95.42772811177564,82.05448277023494,89.89366304639903,78.46544880376618,68.71792085210373,83.64624412593324,73.48483679422016
2018-09-22,69.01915970471363,70.1895126129719,75.61804960799671,91.78280296940444,65.61504074874742,81.46267190328491,70.69685866692171,74.00005668525307,82.16664715994025,66.40255234800532
2018-09-23,64.50044976930819,65.07244097432347,68.12862252830077,89.85313759232211,71.61968963093283,80.70053889052292,77.74985326793006,73.02051560648795,81.2824241091616,64.10639194009279
2018-09-24,61.36089199606036,66.14911446507483,68.38507290745798,89.7004994043456,74.36609800162454,88.14632937129548,82.14304410560425,67.82961131222272,81.20366051590291,65.22752167008755
2018-09-25,66.65093253647444,69.52441498449994,77.7216891951013,92.85472700742712,79.1357247540738,92.4113569264257,78.35366653489561,61.18333894191392,82.12495861155325,68.68816651422239
2018-09-26,79.22243076189719,79.88588324424362,83.44763982633015,91.03002201933133,68.77810262471183,82.05178056292843,68.50573379612624,64.75590117648761,85.33974665010741,73.12909217282667
